label_verbose,label,verb,verbmorph,verbmorph2,matrix_subject_type_2,matrix_subject_type_3,emb_cl_length,interv_material_macl_embcl,horror_aequi,ehms_etc_narrow,ehms_etc_broad,alpha_persistence_50,alpha_persistence_100,alpha_persistence,alpha_pers_distance,beta_pers_distance,ln_beta_pers_distance,beta_persistence_2,ttrpassage,adv_beginning,adv_afterend,matrix_negation,matrix_auxiliary,complement_subject,I_THINK_alert,verbid,morphid,text,speaker,speaker_age2,speaker_age,speaker_sex,area,area2,county,latitude,corpus
zeroTHAT,1,know,a_base,a_base_3sg,I,I,16,0,no,0,1,no,no,explicit,105,96,4.564,0,7.6,no,no,no,no,no,no,no,no,LND_001,CA,61,young   ,male,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,16,0,no,0,1,no,no,zero,161,92,4.522,1,7.5,no,no,no,no,yes,no,no,no,KEN_004,KentPB,87,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,16,0,no,0,2,no,no,zero,200,42,3.738,2,6.4,no,no,no,no,no,no,no,yes,KEN_009,KentAW1,81,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,16,0,no,1,3,no,no,zero,816,47,3.85,1,6.7,no,no,no,no,yes,no,no,yes,LND_001,CA,61,young   ,male,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,16,0,yes,0,0,no,no,zero,462,4,1.386,4,6.5,no,yes,no,no,no,no,no,yes,ELN_008,ElnAB,NA,        ,female,SCL,d_Scotland,ELN     ,55.94,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,17,0,no,0,0,no,no,zero,225,35,3.555,2,7.3,no,no,no,no,no,no,no,yes,CON_011,CorJLN,69,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,17,0,no,0,0,no,no,zero,87,22,3.091,3,7.5,no,no,no,no,yes,no,no,yes,CON_011,CorJLN,69,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,17,0,no,0,1,no,no,zero,706,123,4.812,0,7.2,no,no,no,no,no,no,yes,yes,LAN_003,Lang1p,76,old     ,male,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,17,0,no,0,1,no,no,zero,717,8,2.079,1,7.7,no,no,no,no,no,no,yes,yes,SOM_017,SRLM_LD,85,old     ,male,SW,b_England,SOM     ,51.11,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,17,0,no,1,1,no,no,zero,83,32,3.466,2,7,no,no,no,no,no,no,yes,yes,KEN_011,KentPB,87,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,17,0,no,1,1,no,no,zero,95,48,3.871,2,7.4,no,no,no,no,yes,no,no,no,SOM_034,SRLM_EW,83,old     ,female,SW,b_England,SOM     ,51.11,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,18,0,no,0,0,no,no,explicit,208,6,1.792,2,7.4,no,no,no,no,yes,no,no,yes,CON_011,CorJLN,69,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,18,0,no,0,0,no,no,zero,82,37,3.611,2,7.2,no,no,no,no,yes,no,no,yes,SAL_038,IBJP,73,young   ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,18,0,no,0,2,no,no,zero,19,3,1.099,4,7.1,no,no,no,no,no,no,no,yes,KEN_005,KentTAD,86,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,18,2,no,3,9,no,no,zero,312,9,2.197,5,7.5,no,no,no,no,no,no,no,yes,WIL_003,TrbrJS,NA,        ,male,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,19,0,no,0,0,no,no,zero,134,12,2.485,4,7.5,no,no,no,no,yes,no,yes,yes,CON_011,CorJLN,69,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,19,0,no,0,0,no,no,zero,144,4,1.386,3,7.7,no,no,no,no,yes,no,no,yes,CON_011,CorJLN,69,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,19,0,no,0,0,no,yes,explicit,83,3,1.099,3,7.2,no,no,no,no,yes,no,no,yes,WIL_015,TrbrEGC,83,old     ,male,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,19,0,no,0,1,no,no,zero,30,65,4.174,2,7.5,no,no,no,no,no,no,no,yes,KEN_011,KentPB,87,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,19,0,no,0,2,no,no,explicit,825,136,4.913,0,6.6,no,no,no,no,no,no,no,yes,LND_005,LA,80,old     ,female,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,19,0,no,1,1,no,no,zero,657,63,4.143,1,7,no,no,no,no,no,no,no,no,KEN_009,KentAW1,81,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,2,0,no,0,0,no,no,explicit,216,106,4.663,0,7.1,no,no,no,no,yes,no,no,yes,SOM_001,SRLM_HR,NA,        ,male,SW,b_England,SOM     ,51.11,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,2,0,no,0,0,no,no,zero,173,23,3.135,2,7.2,no,no,no,no,no,no,no,no,NTT_004,NotA40,66,young   ,male,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,2,0,no,0,0,no,no,zero,178,63,4.143,1,6.4,no,no,no,no,no,no,yes,yes,CON_006,CAVA_WW,NA,        ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,2,0,no,0,0,no,no,zero,1933,235,5.46,0,6.5,no,no,no,no,yes,no,no,yes,NTT_012,ALI,78,old     ,female,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,2,0,no,0,0,no,no,zero,200,7,1.946,1,5.2,no,no,no,no,yes,no,yes,yes,WIL_008,TrbrRCC,71,young   ,male,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,2,0,no,0,0,no,no,zero,322,148,4.997,0,7.2,no,no,no,no,yes,no,no,no,KEN_003,HM,85,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,2,0,no,0,0,no,no,zero,51,61,4.111,1,7.5,no,no,no,no,yes,no,no,no,YKS_003,YksSL,NA,        ,male,N,b_England,YKS     ,54.42,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,2,0,no,0,0,no,no,zero,68,132,4.883,0,6.3,no,no,no,no,yes,no,yes,yes,WIL_012,WflsEF,93,old     ,female,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,2,0,no,0,0,no,no,zero,7,109,4.691,0,7,no,no,no,no,yes,no,yes,yes,SFK_034,SufSMW,79,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,2,0,no,0,0,no,yes,explicit,94,64,4.159,2,6.6,no,no,no,no,yes,no,yes,yes,WIL_012,WflsEF,93,old     ,female,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,2,0,no,0,0,yes,yes,explicit,37,36,3.584,3,7.5,no,no,no,no,yes,no,no,yes,CON_010,ICS_RM,70,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,2,0,no,0,1,no,no,zero,1354,22,3.091,1,6.6,no,yes,no,no,yes,no,no,yes,YKS_011,YksBR,NA,        ,male,N,b_England,YKS     ,54.42,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,2,0,no,0,1,no,no,zero,1696,12,2.485,5,7.2,no,no,no,no,yes,no,no,no,YKS_009,YksWG,80,old     ,male,N,b_England,YKS     ,54.42,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,2,0,no,0,1,no,no,zero,422,57,4.043,1,6.1,no,no,no,no,yes,no,no,no,NTT_005,NotA52,85,old     ,male,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,2,0,no,0,2,no,no,zero,262,7,1.946,5,7.2,no,yes,no,no,yes,no,no,yes,KEN_003,HM,85,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,2,0,no,0,9,no,no,zero,46,142,4.956,0,7,no,yes,no,no,yes,no,no,yes,WIL_002,TrbrJH,58,young   ,female,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,2,0,no,1,2,no,no,zero,56,38,3.638,5,6.9,no,no,no,no,no,no,yes,yes,KEN_003,HM,85,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,2,1,no,1,8,no,no,zero,28,170,5.136,0,7.1,no,yes,no,no,no,no,yes,yes,WIL_002,TrbrJH,58,young   ,female,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,20,0,no,0,0,no,no,zero,1562,117,4.762,0,6.8,no,no,no,no,no,no,no,no,DEV_005,TCA_FP,82,old     ,male,SW,b_England,DEV     ,50.38,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,20,0,no,0,0,no,no,zero,1810,19,2.944,2,6.8,no,no,no,no,no,no,yes,no,SFK_013,HJT1,72,young   ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,20,0,no,0,0,no,no,zero,81,15,2.708,2,7.5,no,no,no,no,no,no,no,yes,CON_011,CorJLN,69,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,20,0,no,0,1,no,no,zero,126,15,2.708,3,6.9,no,no,no,no,no,no,yes,no,SOM_028,SRLM_WT,87,old     ,male,SW,b_England,SOM     ,51.11,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,20,0,no,2,0,no,no,zero,486,10,2.303,2,7.1,no,no,no,no,yes,no,yes,yes,KEN_011,KentPB,87,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,21,0,no,0,0,no,no,zero,271,74,4.304,2,7.6,no,no,no,no,yes,no,no,yes,CON_011,CorJLN,69,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,21,0,no,0,1,no,no,zero,1731,11,2.398,2,6.9,no,no,no,no,no,no,yes,yes,SOM_028,SRLM_WT,87,old     ,male,SW,b_England,SOM     ,51.11,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,21,0,no,1,0,no,no,zero,313,32,3.466,1,7.2,no,no,no,no,yes,no,no,no,KEN_011,KentPB,87,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,22,0,no,0,0,no,no,zero,166,3,1.099,3,7.7,no,no,no,no,no,no,no,yes,WES_017,WesDX,81,old     ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,22,0,no,0,0,no,no,zero,467,2,0.693,3,7.2,no,no,no,no,no,no,no,yes,CON_011,CorJLN,69,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,22,0,no,0,0,no,no,zero,558,204,5.318,0,6.5,no,no,no,no,no,no,no,yes,CON_008,ICS_JP,NA,        ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,22,0,no,0,0,no,no,zero,68,71,4.263,2,7,yes,no,no,no,no,no,no,yes,SFK_032,SufWCG1,67,young   ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,22,0,no,0,2,no,no,zero,26,113,4.727,0,6.9,no,no,no,no,no,no,no,yes,LAN_003,Lang1p,76,old     ,male,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,23,0,no,0,0,no,no,zero,427,215,5.371,0,7.6,no,no,no,no,yes,no,no,no,CON_011,CorJLN,69,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,23,0,no,0,0,no,no,zero,87,333,5.808,0,7.1,no,no,no,no,no,no,no,no,SAL_020,IBErDi,82,old     ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,24,0,no,0,0,no,no,zero,130,5,1.609,1,6.6,no,no,no,no,no,no,no,yes,KEN_004,KentPB,87,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,24,0,no,0,0,no,no,zero,142,69,4.234,2,6.9,no,no,no,no,no,no,no,no,KEN_011,KentPB,87,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,24,0,no,0,3,no,no,zero,42,75,4.317,2,6.6,no,no,no,no,yes,no,no,no,ANS_002,AnsBS,81,old     ,male,SCL,d_Scotland,ANS     ,56.66,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,24,0,no,0,5,yes,yes,explicit,30,11,2.398,4,6.6,no,no,no,no,yes,no,no,yes,DUR_003,DurEL,NA,        ,female,N,b_England,DUR     ,54.89,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,24,1,no,0,5,no,no,zero,302,17,2.833,1,6.5,no,no,no,no,yes,no,no,yes,KEN_005,KentTAD,86,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,25,0,no,0,0,no,no,zero,221,130,4.868,0,7.1,no,no,no,no,yes,no,yes,yes,SFK_030,SufGCS2,75,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,25,0,no,0,0,no,no,zero,334,80,4.382,1,7.3,no,no,no,no,no,no,no,yes,DEV_005,TCA_FP,82,old     ,male,SW,b_England,DEV     ,50.38,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,25,0,no,0,0,yes,yes,explicit,9,8,2.079,1,5.9,no,no,no,no,no,no,no,no,HEB_012,Heb8,15,young   ,female,Heb,d_Scotland,HEB     ,57.5,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,26,0,no,0,0,no,no,zero,130,62,4.127,2,6.4,yes,no,no,no,no,no,no,no,KEN_010,KentPB,87,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,28,0,no,1,3,no,no,explicit,213,154,5.037,0,6,no,no,no,no,no,no,no,yes,CON_002,CAVA_HJ,NA,        ,female,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,0,no,no,explicit,510,41,3.714,2,7.2,no,no,no,no,yes,no,no,yes,GLA_007,WalJSD,NA,        ,NA,Wal,c_Wales,GLA     ,51.64,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,0,no,no,explicit,560,45,3.807,2,7.3,no,no,no,no,yes,no,yes,no,SOM_003,SRLM_B,86,old     ,male,SW,b_England,SOM     ,51.11,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,0,no,no,explicit,720,6,1.792,5,7.2,no,no,no,no,yes,no,no,no,YKS_007,YksML,NA,        ,male,N,b_England,YKS     ,54.42,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,0,no,no,zero,113,90,4.5,1,7.8,no,no,no,no,no,no,yes,yes,SAL_023,IBME,76,old     ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,0,no,no,zero,1444,44,3.784,2,6.2,no,yes,no,no,yes,no,yes,yes,YKS_007,YksML,NA,        ,male,N,b_England,YKS     ,54.42,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,0,no,no,zero,196,297,5.694,0,7.7,no,no,no,no,yes,no,no,no,NTT_008,NotA71,81,old     ,male,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,0,no,no,zero,20,10,2.303,4,6.7,no,no,no,no,yes,no,no,yes,ELN_008,ElnMS,18,young   ,female,SCL,d_Scotland,ELN     ,55.94,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,0,no,no,zero,2035,36,3.584,1,6.6,no,no,no,no,yes,no,no,yes,YKS_010,Yks_10,NA,        ,NA,N,b_England,YKS     ,54.42,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,0,no,no,zero,267,9,2.197,2,7.2,no,no,no,no,yes,no,yes,no,WIL_012,WflsEF,93,old     ,female,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,0,no,no,zero,345,2,0.693,3,7.8,no,no,no,no,no,no,no,yes,IOM_002,IomRC,77,old     ,male,MAN,b_England,IOM     ,54.26,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,0,no,no,zero,37,65,4.174,4,7.9,no,no,yes,no,yes,no,no,yes,DEV_006,TCA_GR,83,old     ,male,SW,b_England,DEV     ,50.38,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,0,no,no,zero,396,80,4.382,2,7.4,no,no,no,no,yes,no,no,yes,WIL_014,TrbrGHG,79,old     ,male,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,0,no,no,zero,430,17,2.833,1,7.1,no,no,no,no,yes,no,no,yes,WES_019,WesZb,70,young   ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,0,no,no,zero,45,93,4.533,2,7,no,no,no,no,no,no,no,yes,SFK_038,SufEAA5,78,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,0,no,no,zero,481,263,5.572,0,7.3,no,no,no,no,yes,no,no,no,KEN_002,FK,88,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,0,no,no,zero,5,50,3.912,2,7.3,no,no,no,no,yes,no,yes,yes,SOM_003,SRLM_B,86,old     ,male,SW,b_England,SOM     ,51.11,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,0,no,no,zero,576,23,3.135,1,7.5,no,no,no,no,yes,no,no,no,SFK_024,SufWEJ1,73,young   ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,0,no,no,zero,94,228,5.429,0,6.5,no,no,no,no,yes,no,no,yes,WIL_007,TrbrBJ,NA,        ,male,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,1,no,no,zero,13,70,4.248,1,6.2,no,no,no,no,yes,no,yes,yes,NTT_005,NotA52,85,old     ,male,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,1,no,no,zero,168,5,1.609,1,7.2,no,no,no,no,yes,no,no,yes,NTT_009,NotA80,78,old     ,female,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,3,no,no,zero,209,32,3.466,2,7.2,no,no,no,no,yes,no,no,yes,NTT_010,NotA85,72,young   ,female,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,3,no,no,zero,52,5,1.609,3,7.4,no,no,no,no,yes,no,no,yes,LND_004,JG,66,young   ,male,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,4,no,no,zero,1015,138,4.927,0,7.5,no,no,no,no,no,no,no,no,SOM_009,SRLM_CA,75,old     ,male,SW,b_England,SOM     ,51.11,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,4,no,no,zero,322,54,3.989,2,6.6,no,no,no,no,yes,no,no,no,LAN_001,LanD1B,76,old     ,female,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,5,no,no,zero,136,21,3.045,3,7.5,no,yes,no,no,yes,no,no,yes,LND_005,LA,80,old     ,female,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,0,5,no,no,zero,150,16,2.773,3,7.2,no,no,no,no,yes,no,no,yes,SOM_009,SRLM_CA,75,old     ,male,SW,b_England,SOM     ,51.11,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,1,1,no,no,zero,293,8,2.079,4,6.7,no,no,no,no,yes,no,yes,yes,LND_003,FM,67,young   ,female,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,1,2,no,no,zero,538,14,2.639,1,7.7,no,no,no,no,yes,no,no,yes,SEL_001,SelJB,82,old     ,male,SCL,d_Scotland,SEL     ,55.5,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,no,1,3,no,no,zero,243,126,4.836,0,6.8,no,no,no,no,yes,no,no,yes,LND_002,EB,56,young   ,female,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,yes,0,0,no,no,zero,1153,7,1.946,5,6.8,no,no,no,no,no,no,no,yes,SFK_035,SufEAA5,78,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,0,yes,0,0,no,no,zero,31,25,3.219,1,6,no,no,no,no,no,no,no,yes,ELN_007,ElnLS,18,young   ,female,SCL,d_Scotland,ELN     ,55.94,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,3,8,no,0,0,no,no,zero,1432,15,2.708,6,7.4,no,no,no,no,yes,no,no,no,SOM_013,SRLM_GG,78,old     ,male,SW,b_England,SOM     ,51.11,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,30,0,no,0,1,no,no,explicit,760,26,3.258,5,6.8,no,no,no,no,no,no,no,no,KEN_004,KentPB,87,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,34,1,no,0,0,no,no,zero,80,19,2.944,3,8.3,no,no,no,no,yes,no,no,yes,SAL_023,IBME,76,old     ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,36,0,no,2,8,no,no,zero,1232,25,3.219,4,7.3,no,no,no,no,no,no,no,no,LAN_002,LAN002,83,old     ,female,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,37,0,no,0,0,no,no,zero,252,12,2.485,3,7.4,no,no,no,no,yes,no,no,no,KEN_010,KentPB,87,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,38,0,no,0,0,yes,yes,explicit,20,19,2.944,4,7.6,no,no,no,no,yes,no,no,yes,CON_010,ICS_RM,70,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,4,0,no,0,0,no,no,zero,124,10,2.303,3,6.8,no,no,yes,no,yes,no,no,yes,WES_005,WesBE,74,young   ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,4,0,no,0,0,no,no,zero,1655,123,4.812,0,7.1,no,no,yes,no,no,no,no,yes,YKS_001,YksWF,NA,        ,male,N,b_England,YKS     ,54.42,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,4,0,no,0,0,no,no,zero,221,66,4.19,1,7,no,no,yes,no,yes,no,no,no,NTT_013,NotA8,NA,        ,male,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,4,0,no,0,0,no,no,zero,223,25,3.219,3,6.8,no,no,no,no,yes,no,no,yes,LAN_012,LanEG,71,young   ,male,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,4,0,no,0,0,no,no,zero,234,38,3.638,2,6.9,no,no,no,no,yes,no,no,yes,SFK_034,SufSMW,79,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,4,0,no,0,0,no,no,zero,344,23,3.135,2,7.6,no,no,no,no,no,no,no,yes,CON_009,ICS_MW,68,young   ,female,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,4,0,no,0,0,no,no,zero,39,131,4.875,0,7.6,no,no,yes,no,yes,no,no,yes,SFK_006,HED,77,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,4,0,no,0,0,no,no,zero,429,144,4.97,0,7.5,no,no,no,no,yes,no,no,no,SFK_035,SufEAA5,78,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,4,0,no,0,0,no,no,zero,44,59,4.078,1,6.8,no,no,yes,no,no,no,no,no,WES_005,WesBE,74,young   ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,4,0,no,0,0,no,no,zero,47,50,3.912,1,6.2,no,no,yes,no,no,no,no,yes,WES_005,WesBE,74,young   ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,4,0,no,0,0,no,no,zero,51,102,4.625,0,7.3,no,no,yes,no,yes,no,no,no,SFK_034,SufSMW,79,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,4,0,no,0,0,no,no,zero,6,15,2.708,1,7.4,no,no,no,no,yes,no,no,no,KEN_009,KentAW1,81,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,4,0,no,0,0,no,no,zero,658,6,1.792,3,7.6,no,no,no,no,no,no,no,no,WIL_012,WflsEF,93,old     ,female,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,know,a_base,a_base_3sg,I,I,4,0,no,0,0,no,no,zero,786,65,4.174,3,7.3,no,no,no,no,yes,no,no,yes,CON_011,CorJLN,69,young   ,male,SW,b_England,CON     ,50.18,b_FRED
